"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"270650066006577152","270648920324063232","1468861","","","2012-11-19 22:09:38 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@marcamos http://t.co/lbVG3bQt","http://yeahstillhere.com"
"270606289908953089","","","","","2012-11-19 19:15:41 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Headline: ""Bring Hollywood-style FX to your iPhone or iPad"" In post: ""an effect, like a tank, a rocket or dinosaur"". Yup, nailed Hollywood."
"270425608394256384","270423258929717248","2608061","","","2012-11-19 07:17:43 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@Thingee Pics or shenanigans."
"269621314329903105","269605630560575488","17639831","","","2012-11-17 02:01:45 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@askForCharon So it was on purpose? Thanks! You too!"
"269602180326096896","","","","","2012-11-17 00:45:43 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","For you FuckJetPacks fans, better back this quick: http://t.co/yIFdhh6g","http://www.kickstarter.com/projects/2070511212/for-100-of-our-closest-friends-volume-two"
"269601466510094336","269601232576987137","9085712","","","2012-11-17 00:42:53 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@slashclee Oh, awesome! All is well then."
"269601024463998976","269595216028266497","9085712","","","2012-11-17 00:41:07 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@slashclee Hmm, what is thi? OMG WANT. Bummed I missed out on the first one."
"269532601834930176","","","","","2012-11-16 20:09:14 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Taking Snuggies to the next level: http://t.co/swBnBDsq","http://www.polerstuff.com/the-napsack/"
"269530644206469120","","","","","2012-11-16 20:01:27 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Go report a bug to Apple, an error has occurred when logging in. Awesome."
"269523377960673280","269523212554080256","11458682","","","2012-11-16 19:32:35 +0000","web","@jamescosta I was really tempted to live tweet your thing, just so I could keep seeing my own tweets on your screen."
"269515491142402048","","11458682","","","2012-11-16 19:01:15 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@jamescosta I'm in the GoToWebinar and you're showing photos. Weird talk, bro."
"269292836824944640","269275201269817344","11458682","","","2012-11-16 04:16:30 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@jamescosta Yeah, I'm signed up. Better be worth the price of admission!"
"269252955469918208","269250991117967360","11458682","","","2012-11-16 01:38:01 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@jamescosta Better not screw the pooch. I WILL BE WATCHING."
"269240036455759872","269239715763466241","76081640","","","2012-11-16 00:46:41 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@ryanmclaughlin I was looking for CSS, but yeah, not great. I'm already sniffing with JS, so I think I'll just hide some stuff with that."
"269239291002118144","","","","","2012-11-16 00:43:43 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Hey lazyweb, I need a media query for all of iOS. What would that be? I can find a billion queries for specific devices."
"269234065528463360","","","","","2012-11-16 00:22:58 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Finded an iOS bug! &lt;select&gt;'s with a size attribute AND optgroups inside will crash the browser when selecting an option."
"269206814392979458","269205626469629953","7387402","","","2012-11-15 22:34:40 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@PowerLlama Hulk rage is just too damn fun!"
"269194431759015936","","","","","2012-11-15 21:45:28 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Wow, the new Evernote sure looks pretty."
"269192271554019328","","","","","2012-11-15 21:36:53 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","I think it's time for my biannual haircut. Anyone know a good spot in downtown?"
"269190551700639745","269186046124756992","7387402","","","2012-11-15 21:30:03 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@PowerLlama That's when you kick off his side mirror."
"269182920617492481","","","269101449768751104","73407846","2012-11-15 20:59:44 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @TheWalkmen: Our new take away show in a dodgy suburban Paris mini mall.
 http://t.co/RHOR4sYZ","http://pitchfork.com/tv/pitchfork-music-festival-paris-2012/1932-the-walkmen/3129-we-cant-be-beat/"
"269158505934639104","","","","","2012-11-15 19:22:43 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","I don't think petitions are very effective, but I'm ok getting behind this one: https://t.co/AxqGMVO5","https://petitions.whitehouse.gov/petition/legally-recognize-westboro-baptist-church-hate-group/2K1ycBtp"
"269143339885023232","269131825325166592","9085712","","","2012-11-15 18:22:27 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@slashclee Don't say his name!"
"268909081564172288","268904938040619009","103760901","","","2012-11-15 02:51:35 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@stickermule Can you cut in the middle of a sticker? Like for an O so just the letter is the sticker?"
"268882711899422720","268882363268870145","6687652","","","2012-11-15 01:06:48 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@panic Yeah, @willco007 showed me that. Thanks!"
"268877242258558976","","","268876707996524544","17639831","2012-11-15 00:45:04 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @askForCharon: Woah. Stone's Suitable for Cave Aging is...a distinctly unusual beer. Good, too."
"268856813104005120","","103760901","","","2012-11-14 23:23:54 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@stickermule What's the difference between Kiss Cut and Die Cut stickers?"
"268780164282982402","","","","","2012-11-14 18:19:19 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Anvil is such a cool app. http://t.co/hvzrvtUF Wish it did PHP too though.","http://anvilformac.com"
"268776619110436865","","84372522","","","2012-11-14 18:05:14 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@devisible Wow, typo. *Yeah, I just don't know what for. Dunno where Berber came from."
"268775997086760960","268772455118680064","674083","","","2012-11-14 18:02:45 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@kellysims I'm so sorry to hear that Kelly. Hang in there man."
"268765991297748992","268617814829576192","84372522","","","2012-11-14 17:23:00 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@devisible yeah, I just Berber know what for. I'm thinking just attention."
"268617139202711552","","","","","2012-11-14 07:31:31 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Current status: Jesse James was killed by the coward Robert Ford. Such a good movie. Easily one of my favorites."
"268564075309584384","268541640497577986","17407556","","","2012-11-14 04:00:39 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@doughellmann just realized my awesome font isn't embedded either. Bet it looks terrible without it too. Gah!"
"268563749663830017","268541640497577986","17407556","","","2012-11-14 03:59:22 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@doughellmann Good call! I need to add that in."
"268523977385844737","268523259090317313","172421536","","","2012-11-14 01:21:19 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@willco007 @panic NEVERMIND! Thanks Will! You saved the day."
"268516441999949825","","6687652","","","2012-11-14 00:51:23 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","@panic Feature Request for Transmit: Folders on Top View"
"268510533198688257","268508028691701760","9632752","","","2012-11-14 00:27:54 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@Moore I remember making the change to 960. I don't remember what was before it though. Was it 640? Or was there a middle step?"
"268468338735333376","268468025739579392","21439322","","","2012-11-13 21:40:14 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@heandshe Cool thanks! I'm very nervous about writing. I've never been good at it. I feel like I'm too self-indulgent."
"268464213662498816","","","","","2012-11-13 21:23:51 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","So I hit publish on my first blog post in months this weekend: http://t.co/OP1HeDSe Whatchyall think? Is it too pretentious?","http://mattfelten.com/post/lois-lane"
"268432943784005632","268419142724505600","21377250","","","2012-11-13 19:19:35 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@TrevorUSA ""unexpectedly"""
"268432539516030976","","","","","2012-11-13 19:17:59 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Not only do you get the awesome card reader, you get a free sub to iDeals Marketing Platform Pro?! Where do I sign up? http://t.co/KpAcRgDT","http://merchant.bankofamerica.com/mobilepay"
"268247641962467328","268247394343350272","16690643","","","2012-11-13 07:03:16 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@inkxel No, not yet. I should though. I really wanted to watch that movie."
"268242578963587072","268240646249267200","16690643","","","2012-11-13 06:43:09 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@inkxel Yeah, I guess so. Such a bummer."
"268224440003866624","","","","","2012-11-13 05:31:04 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","So a movie I bought on iTunes (In Bruges) is no longer on iTunes. I can't watch or redownload. Just gone. Awesome."
"268176151594278912","","","","","2012-11-13 02:19:11 +0000","<a href=""http://gifboom.com"" rel=""nofollow"">GifBoom App</a>","Can someone tell me what the heck this means? He does it ALL the time. http://t.co/cI5WyLxo #gifboom","http://gifboom.com/x/623eaa00"
"268172616978792448","","","","","2012-11-13 02:05:08 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","He nervously announces a blog post and new site for writing: http://t.co/OP1HeDSe","http://mattfelten.com/post/lois-lane"
"268157246029062144","268156748936908800","76081640","","","2012-11-13 01:04:04 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@ryanmclaughlin Haha. I'm not a fan of either. Sublime Text or death."
"268156536319246337","268156123914334210","76081640","","","2012-11-13 01:01:15 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@ryanmclaughlin Couldn't VIM do that? I thought it could edit anything."
"268155887267495936","268155303432945664","76081640","","","2012-11-13 00:58:40 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@ryanmclaughlin @statamic I've stopped using the admin panel. It's much easier dealing with just the markdown files."
"268154952701075457","268130270375473152","76081640","","","2012-11-13 00:54:57 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@ryanmclaughlin It's pretty cool. Just finishing up a blog with it. cc: @statamic"
"267475615152758786","","","","","2012-11-11 03:55:30 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","My body: ""OMG! Three day weekend! I'm so excit..."" *gets sick*"
"267386766279979008","267386276548849664","21377250","","","2012-11-10 22:02:27 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@TrevorUSA They make your calves look gooooood"
"267385398148362240","267385169118375937","21377250","","","2012-11-10 21:57:01 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@TrevorUSA Yeah! That album rocks so hard."
"267369036403310593","","","","","2012-11-10 20:52:00 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Having lunch in Whole Foods, listening to a guy who kinda looks like Bill Murray talking shit about his kids. Couldn't ask for more."
"267148674390450176","","","","","2012-11-10 06:16:22 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Skyfall was great. May have beat out Casino Royale as my favorite Daniel Craig Bond movie. Who wants to see it again with me?"
"267148192829829121","267141011619336193","639523","","","2012-11-10 06:14:27 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@cleverdevil just ended. Excellent!"
"267105572141277184","","","","","2012-11-10 03:25:05 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","So jazzed to see Skyfall right now!"
"267029193781563393","267027637959012353","66638738","","","2012-11-09 22:21:35 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@jaredjerome Haha. Is that wood?"
"267022413810782208","","","","","2012-11-09 21:54:39 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Having a stressful day? This will help: http://t.co/d1zuPJjq","http://oldspice.com/explosion/"
"267019691971731457","267018507676422144","41724295","","","2012-11-09 21:43:50 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@Dan_Cassaro That's awesome!"
"267004126041354240","267003883140833281","11458682","","","2012-11-09 20:41:59 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@jamescosta When the developers checking my work look at it, yeah."
"266982417347268609","","","","","2012-11-09 19:15:43 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","I can browser test IE like a champ. Linux issues twist my brain. It's the exact same browsers! (Chrome,FF)"
"266981971182370816","","","","","2012-11-09 19:13:56 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Make cool thing, browser test, lookin' good. Wait a sec, it doesn't work at all on Linux. Wha??"
"266630407250931714","266630235603206145","296449285","","","2012-11-08 19:56:57 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@AGoodJuan Hahaha. It's not for sure yet. That's the goal though."
"266398303804084224","266283589501612032","3280841","","","2012-11-08 04:34:39 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@kriegs Ended up going with those. Thanks for the suggestion!"
"266313782123433984","266311853284655104","6740642","","","2012-11-07 22:58:48 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@owltastic Is mulled wine good? Never had."
"266303505655005184","266292254224814080","3280841","","","2012-11-07 22:17:58 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@kriegs http://t.co/xUpCRJh9","http://phandroid.s3.amazonaws.com/wp-content/uploads/2011/12/triangle_tablet-300x225.png"
"266284212544487424","266283589501612032","3280841","","","2012-11-07 21:01:18 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@kriegs Those are pretty nice. Wish there were more though. It's leading the race! Thanks!"
"266282831066591233","","","","","2012-11-07 20:55:48 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Trying to find a decent set of file type icons (that has more then 4 types?). Anyone?"
"266280658106724352","266280506394566656","11458682","","","2012-11-07 20:47:10 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@jamescosta @kriegs I'm gonna have to go to a doctor. I just got such a nasty burn."
"266280093725360128","266278897417613312","11458682","","","2012-11-07 20:44:56 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@jamescosta @kriegs You have to make the organization yourself. It's very free-form."
"266278868502052864","266278666412126208","639523","","","2012-11-07 20:40:04 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@cleverdevil @dallas @ryanpetrello Or in all seriousness, split CA."
"266277323714752512","266275447392849920","72653","","","2012-11-07 20:33:55 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@dallas @ryanpetrello I already solved that problem: http://t.co/AQSgHe6u","http://cl.ly/image/252O2i181f0J"
"266277024895746050","266276458840866816","3280841","","","2012-11-07 20:32:44 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@kriegs I do for work. It's pretty cool. I like that it's as simple/complex as you make it."
"266276790908121088","266276243568214017","14270830","","","2012-11-07 20:31:48 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@RibbonsofRed Hahaha"
"266263477323186176","266253556376551425","17639831","","","2012-11-07 19:38:54 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@askForCharon Quick mockup: http://t.co/AQSgHe6u","http://cl.ly/image/252O2i181f0J"
"266262183095173121","266261086280491009","21439322","","","2012-11-07 19:33:46 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@heandshe I use FontCase (http://t.co/npuQVaQr) right now cause it's pretty. FontExplorer X is good too. http://t.co/1Hl5A1YI","http://www.bohemiancoding.com/fontcase/","http://www.fontexplorerx.com"
"266260904159633409","266248385210757120","21439322","","","2012-11-07 19:28:41 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@heandshe Have you tried a font mgmt app? I check my activated fonts every so often and turn off what I don't need. Makes apps run faster."
"266259996919074816","","","","","2012-11-07 19:25:04 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Really? An Apple TV stand? http://t.co/4TqOUTNS Come on guys. When we have ""great ideas"" lets figure out if they solve a real problem first.","http://www.newertech.com/products/nustandalloytv.php"
"266246984770412544","","","266197785345413120","19074427","2012-11-07 18:33:22 +0000","web","RT @ryanpetrello: Man, I hope Puerto Rico doesn't become a state.  Think of all the HTML drop-downs we'll have to update."
"266073697369067520","","","","","2012-11-07 07:04:47 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Alright, time to stop working for the night and watch me some speeches."
"266051464667996160","","","","","2012-11-07 05:36:26 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Non-election tweet: Anyone have any experience with Plupload? This thing is driving me nuts. The docs could be way more clear."
"266039463518564353","266036355371524097","14270830","","","2012-11-07 04:48:45 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@RibbonsofRed We all need to do our citizenly duties."
"266033980443336707","","","","","2012-11-07 04:26:58 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","My @gimmebar collection of GIFs just made my laptops fan turn on and the internet is going slow now?"
"266033530113507329","","","","","2012-11-07 04:25:10 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","http://t.co/EdN3zu6G","http://25.media.tumblr.com/tumblr_m2e6zepqGQ1rrdywqo1_400.gif"
"266033155021107203","","","","","2012-11-07 04:23:41 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","https://t.co/x4R3pdHj","https://gimmebar.com/view/5087233029ca15845c000009/big"
"266033047479123970","","","","","2012-11-07 04:23:15 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","https://t.co/TveyAkXX","https://gimmebar.com/view/509809f429ca15e740000010/big"
"266032966453579777","","","","","2012-11-07 04:22:56 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","http://t.co/7wqBScK7","http://assets0.ordienetworks.com/misc/tumblr_ll7fdooep31qiggm3o1_500.gif"
"266032898967207937","","","","","2012-11-07 04:22:40 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","And now, we GIF: http://t.co/EWVswHLu","http://assets0.ordienetworks.com/misc/anchorman-teamjump.gif"
"266032320329441284","","","","","2012-11-07 04:20:22 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Anyone have a feed of Romney's concession speech? Now that's good TV."
"266031995895812097","","","","","2012-11-07 04:19:05 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","There she blows!"
"266023543194669056","","","","","2012-11-07 03:45:29 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Watchin' the election maps refresh, drinking whiskey and working. The end of today is going much better then the first half."
"265975937961701377","","","265961654905344000","8552602","2012-11-07 00:36:19 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @jessiechar: Weird, I just checked Fox News and they said Bush is leading the polls?"
"265896513966845953","265891442151534592","161073","","","2012-11-06 19:20:43 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@joshualane It really should be. I wonder if it'd actually boost votership though."
"265692179136143360","265691741443719169","7387402","","","2012-11-06 05:48:46 +0000","web","@PowerLlama Do it! I'm still rubbing my belly."
"265689075653160960","265683700686131200","9085712","","","2012-11-06 05:36:26 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@slashclee Yeah, thats where I shop. They only had massive ones though, more then I could comfortably eat. Opted for a better sized portion."
"265687367438974976","265685860673003520","35623","","","2012-11-06 05:29:39 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@jimray If it helps, I fully endorse the oven. Doesn't replace a good outdoor grill, but does a great job. Plus puts the skillet to work."
"265685562797748224","265684560350674944","35623","","","2012-11-06 05:22:29 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@jimray I think I'm gonna try a full-sear next time."
"265685339312635905","265684560350674944","35623","","","2012-11-06 05:21:35 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@jimray Cast iron (of course). I used this for timing: http://t.co/T1wFMaeQ Tweaked the seasoning a little though.","http://www.foodnetwork.com/recipes/alton-brown/pan-seared-rib-eye-recipe/index.html"
"265683483798683649","265682808759017472","9085712","","","2012-11-06 05:14:13 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@slashclee I just did it with a top sirloin filet cause it was cheap. Rib-eyes are my favorite, but damn expensive."
"265682626222895104","265681893574455299","9085712","","","2012-11-06 05:10:48 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@slashclee This one, plus other seasoning: http://t.co/T1wFMaeQ Alton Brown is a champ.","http://www.foodnetwork.com/recipes/alton-brown/pan-seared-rib-eye-recipe/index.html"
"265677184398655488","","","","","2012-11-06 04:49:11 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","It's taken me a handful of tries but I think I finally nailed cooking a steak in the oven. Best dinner ever tonight."
"265616749448282112","","","","","2012-11-06 00:49:02 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","If Will Ferrell doesn't get you to vote, I don't know what will. http://t.co/3bTOXMCl","http://www.youtube.com/watch?feature=player_embedded&v=6rGaE5je7vE&utm_source=buffer&buffer_share=d2452"
"265597163701166080","","","","","2012-11-05 23:31:13 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","I have a feeling that pretty soon I'm going to spend a weekend with Ratchet: http://t.co/gJIieAyu Cool tool for iPhone app prototypes.","http://maker.github.com/ratchet/"
"265572242132451328","265571846144016385","9085712","","","2012-11-05 21:52:11 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@slashclee Says the guy with the noisy burrito."
"265567026402193408","265560855175905281","2426","","","2012-11-05 21:31:27 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@Mike_FTW Can't tell if real or joke? The bicycle position is laugh-out-loud-able."
"265561529578053634","","","","","2012-11-05 21:09:37 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","OH: ""Thank you for turning off your burrito."""
"265312779731361793","","","","","2012-11-05 04:41:10 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oh man. Got Pho in Chinatown tonight. So good. Also EVERYTHING in Chinatown closes at 6. Crazy."
"265255654736941056","265252058930765824","639523","","","2012-11-05 00:54:10 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@cleverdevil One step closer to my lifelong dream of playing the Oregon Trail for realsies!"
